"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.959797358E1,-1.878376687E-2,-3.409761781E-2,-4.982470930E-2,6.322957452E-2
2.960801658E1,-1.650722426E-2,-1.142027912E-2,1.648505509E-2,2.597437717E-2
2.961806058E1,1.058002052E-2,9.215093097E-3,7.636054337E-2,7.763882636E-2
2.962810358E1,-1.151453806E-2,-1.081175756E-2,-1.839300156E-2,2.424419919E-2
2.963814658E1,-2.593328992E-2,-1.124205781E-2,-1.704580307E-2,3.300725363E-2
2.964818958E1,9.990797059E-3,1.876408048E-2,3.743855238E-2,4.305289707E-2
2.965823258E1,1.069811372E-2,1.936836281E-2,4.118018568E-2,4.674816368E-2
2.966827658E1,-2.525634223E-2,1.124967746E-3,-1.240662217E-2,2.816154557E-2
2.967831958E1,-1.110178402E-3,1.369832693E-2,3.459797502E-3,1.417204486E-2
2.968836258E1,5.435446047E-3,1.093676006E-3,7.501100600E-2,7.521563150E-2
2.969840558E1,2.905004087E-3,-9.380048532E-3,6.917373061E-2,6.986722669E-2
2.970844858E1,4.137629124E-3,-1.359495912E-3,-7.767441273E-3,8.905130422E-3
2.971849258E1,-6.187471070E-3,-3.909110343E-3,2.187092543E-2,2.306302931E-2
2.972853558E1,3.708377257E-3,1.860053203E-2,5.734656751E-2,6.040166106E-2
2.973857858E1,-2.022685284E-2,2.335350523E-3,-1.151082873E-2,2.338971175E-2
2.974862158E1,-2.062038872E-3,7.658756152E-4,-2.587977648E-2,2.597308993E-2
2.975866458E1,1.697095186E-2,1.917922365E-2,1.109333754E-2,2.790910182E-2
2.976870858E1,-3.239380312E-3,-1.296355119E-3,-2.229543328E-3,4.140650294E-3
2.977875158E1,-2.179008082E-2,1.977427835E-3,-9.234215319E-2,9.489884667E-2
2.978879458E1,-2.190891634E-2,1.120107248E-3,-3.995168567E-2,4.557842080E-2
2.979883758E1,-2.080571120E-2,-1.278013134E-2,8.696563840E-3,2.591986879E-2
2.980888058E1,-3.637595798E-2,-1.839086367E-2,-3.620888293E-2,5.452079776E-2
2.981892458E1,-1.749982109E-2,-7.433939846E-3,-5.956090808E-2,6.252206787E-2
2.982896758E1,-1.920635611E-2,-5.585278664E-3,1.827722669E-2,2.709495281E-2
2.983901058E1,-4.135522756E-2,-8.205516497E-3,2.246851087E-2,4.777467245E-2
2.984905358E1,-4.099365950E-2,-1.352957080E-2,1.318897963E-2,4.513843804E-2
2.985909658E1,-1.230153446E-2,-2.681862004E-4,2.711353898E-3,1.259964737E-2
2.986914058E1,-2.701443324E-3,5.750517324E-3,2.681123793E-2,2.755374249E-2
2.987918358E1,-1.753598247E-2,-7.560047843E-3,2.516407728E-2,3.158948860E-2
2.988922658E1,-6.402714844E-3,2.132844999E-3,-1.930165887E-3,7.019211175E-3
2.989926958E1,9.112051909E-3,1.125750725E-2,4.504694939E-3,1.516750593E-2
2.990931358E1,-1.322943276E-2,8.394226246E-4,2.501146495E-2,2.830717048E-2
2.991935658E1,-3.227359259E-3,2.690925188E-3,-2.094472647E-2,2.136208073E-2
2.992939958E1,2.358806537E-2,7.709499020E-3,-1.690546989E-2,3.002712300E-2
2.993944258E1,2.118683546E-2,1.213520173E-2,1.288141608E-2,2.760572401E-2
2.994948558E1,-7.549865465E-3,1.237892099E-3,-6.278740168E-3,9.897243226E-3
2.995952958E1,-1.801177452E-2,7.944365228E-3,-2.124761224E-2,2.896546195E-2
2.996957258E1,2.015669310E-2,1.855520697E-2,1.976768196E-2,3.378386053E-2
2.997961558E1,-4.510133306E-3,-6.588167511E-4,3.414013803E-2,3.444305977E-2
2.998965858E1,-1.345947730E-2,-1.249039267E-2,-3.202403069E-2,3.691484769E-2
2.999970158E1,-1.376328355E-2,-4.258207390E-3,-8.674344420E-3,1.681679385E-2
3.000974558E1,-1.055261170E-2,-1.081684646E-2,2.216153204E-2,2.682340925E-2
3.001978858E1,-2.433038995E-2,-1.563107838E-2,6.294527650E-3,2.959593832E-2
3.002983158E1,-4.202990031E-2,-8.630983662E-3,-1.047177851E-2,4.416632818E-2
3.003987458E1,-4.749944522E-3,-1.074994152E-2,7.939934134E-3,1.418329192E-2
3.004991758E1,-9.923912678E-3,-1.243224028E-2,7.343518138E-3,1.752061357E-2
3.005996158E1,-1.402489849E-2,-3.787506530E-3,-3.980842888E-2,4.237633766E-2
3.007000458E1,-9.005337940E-3,4.322188720E-3,-3.172874629E-2,3.326395599E-2
3.008004758E1,2.827112779E-3,1.073874959E-2,-1.631022334E-2,1.973161663E-2
3.009009058E1,-1.415222161E-2,6.920015272E-3,-1.810707271E-2,2.400079311E-2
3.010013358E1,-1.407347606E-2,-8.008401375E-4,-3.577151120E-2,3.844873323E-2
3.011017758E1,9.267594698E-3,2.074487046E-2,-1.941860318E-3,2.280370109E-2
3.012022058E1,-6.481590585E-3,1.923757704E-2,1.916600347E-2,2.791829285E-2
3.013026358E1,-2.731922393E-2,-2.049988126E-3,3.149895072E-3,2.757651694E-2
3.014030658E1,1.526936414E-3,3.558423584E-3,-1.406489253E-2,1.458818409E-2
3.015034958E1,1.138022341E-2,1.736422051E-2,2.260825932E-2,3.069460910E-2
3.016039358E1,-4.337624456E-3,-2.002643952E-3,4.296651006E-2,4.323131452E-2
3.017043658E1,-1.052955174E-2,-2.127520379E-2,3.897753954E-3,2.405614770E-2
3.018047958E1,7.807266293E-3,1.761428034E-3,1.392631352E-2,1.606232374E-2
3.019052258E1,9.634834102E-3,-5.539350612E-3,7.814277470E-2,7.892913069E-2
3.020056558E1,-2.059966765E-2,-4.632246466E-3,9.033948183E-4,2.113338915E-2
3.021060846E1,-1.369938673E-2,-2.008760688E-2,-2.469337642E-2,3.465469645E-2
3.022065146E1,-6.966717623E-3,-5.144818872E-3,2.680012822E-2,2.816471531E-2
3.023069446E1,-8.588746665E-3,-8.888023607E-3,2.275911748E-2,2.589866718E-2
3.024073746E1,-1.816419498E-2,-6.604503170E-3,-1.092318356E-2,2.220075180E-2
3.025078046E1,-1.472881646E-2,1.661743057E-2,-5.534389615E-3,2.288463461E-2
3.026082446E1,1.079523917E-3,1.797465155E-2,3.323498905E-2,3.779970856E-2
3.027086746E1,-1.897586161E-2,-1.003842674E-2,3.744556904E-3,2.179162779E-2
3.028091046E1,-2.670550383E-2,9.125036839E-3,-3.457517087E-2,4.463062483E-2
3.029095346E1,-9.528099576E-3,1.901506308E-2,2.604876101E-2,3.362878611E-2
3.030099646E1,-1.614490245E-2,-1.015313267E-2,3.263448000E-2,3.779885267E-2
3.031104046E1,-6.089806580E-4,-4.955515265E-3,-1.900871336E-2,1.965347737E-2
3.032108346E1,7.876893841E-3,8.024481218E-4,-1.945368648E-3,8.153149008E-3
3.033112646E1,1.147480897E-2,1.192773521E-2,5.987724245E-2,6.212267115E-2
3.034116946E1,5.373481549E-3,-4.704231173E-3,2.440276980E-2,2.542634990E-2
3.035121246E1,8.949540427E-3,-2.694716742E-3,-1.481625974E-2,1.751791440E-2
3.036125646E1,1.461784270E-2,1.824666585E-2,1.856607914E-2,2.985500686E-2
3.037129946E1,6.989588002E-3,1.272312099E-2,3.054117680E-2,3.381561220E-2
3.038134246E1,-2.556902437E-2,-4.386608591E-3,-2.394551754E-2,3.530446364E-2
3.039138546E1,2.678102427E-3,6.255972572E-4,-1.196925044E-2,1.228114655E-2
3.040142846E1,7.983201246E-3,6.410832424E-4,2.006413579E-2,2.160351904E-2
3.041147246E1,-1.632968361E-2,-3.109439649E-3,-1.585881829E-2,2.297453589E-2
3.042151546E1,-2.418863152E-2,-4.096248653E-4,-3.546979487E-2,4.293441551E-2
3.043155846E1,5.971971480E-3,1.769686312E-2,2.485475957E-2,3.109023128E-2
3.044160146E1,1.687678884E-2,-7.354244124E-4,4.236892462E-2,4.561241743E-2
3.045164446E1,-2.210454682E-2,-2.117967490E-2,1.561206579E-4,3.061395095E-2
3.046168846E1,-8.634153949E-3,-1.109472625E-2,-4.033994079E-3,1.462582214E-2
3.047173146E1,2.119478630E-3,3.589989413E-3,4.132110357E-2,4.153087784E-2
3.048177446E1,-8.881998234E-3,-2.096188439E-2,1.826904058E-2,2.918986697E-2
3.049181746E1,-2.650963124E-3,-3.717531804E-3,-5.981116891E-3,7.524719760E-3
3.050186046E1,2.386404024E-3,5.978302918E-3,1.168098271E-2,1.333718062E-2
3.051190446E1,-5.406865496E-3,1.564915907E-3,3.039265752E-2,3.090949348E-2
3.052194746E1,-6.863187645E-3,1.622501845E-3,-5.082399845E-3,8.692907745E-3
3.053199046E1,-9.744905652E-3,-7.806608481E-3,-8.974891305E-3,1.537709323E-2
3.054203346E1,-1.015737875E-2,6.454896675E-3,2.590082645E-2,2.856030191E-2
3.055207746E1,-1.668123831E-2,3.995877542E-3,-6.131975055E-3,1.821625282E-2
3.056212046E1,-1.206021576E-2,-5.337137450E-3,-1.810648799E-2,2.240041847E-2
3.057216346E1,7.491507512E-3,6.255917754E-3,3.148725629E-3,1.025542124E-2
3.058220646E1,9.993156502E-3,1.946357192E-2,4.042063236E-2,4.596217281E-2
3.059224946E1,-2.038594964E-2,1.433700733E-3,-5.233842731E-3,2.109586571E-2
3.060229346E1,-6.710620997E-3,8.074968271E-3,-4.036917686E-3,1.124874443E-2
3.061233646E1,-3.260062553E-3,1.985422988E-2,4.281448245E-2,4.730643043E-2
3.062237946E1,-1.600787661E-2,-4.320206149E-3,1.123133183E-2,2.002646023E-2
3.063242246E1,-1.123980572E-2,-5.170482667E-3,-5.684078336E-3,1.361528076E-2
3.064246546E1,1.236086542E-2,6.291658860E-3,5.990472436E-3,1.510833297E-2
3.065250946E1,6.713421266E-3,-1.844394542E-3,2.754623294E-2,2.841244033E-2
3.066255246E1,-2.946120520E-2,-1.229468454E-3,6.290434599E-3,3.015035277E-2
3.067259546E1,-1.773383077E-2,-4.103402356E-3,-3.053416014E-2,3.554801823E-2
3.068263846E1,-2.232450948E-3,-2.627364127E-3,8.534595966E-3,9.204684014E-3
3.069268146E1,7.670336380E-3,-2.111950340E-3,8.088453412E-3,1.134537232E-2
3.070272546E1,-2.800025096E-2,1.855741795E-3,-3.487337887E-2,4.476170669E-2
3.071276846E1,2.651776252E-3,2.815406928E-3,-2.035415769E-2,2.071835342E-2
3.072281146E1,8.759033117E-3,9.027233021E-3,4.880320072E-2,5.039805550E-2
3.073285446E1,-1.803810526E-2,2.036265442E-3,-1.316851437E-2,2.242608724E-2
3.074289746E1,-2.364980146E-2,1.325205646E-2,-3.292742550E-2,4.265144148E-2
3.075294146E1,-1.343872882E-2,1.178027574E-2,2.140724123E-2,2.788627451E-2
3.076298446E1,-8.656172371E-3,4.959809314E-4,2.619669557E-2,2.759424171E-2
3.077302746E1,-7.404712904E-3,-1.604799399E-2,-1.002855957E-2,2.032092250E-2
3.078307046E1,-6.969725741E-3,1.496978570E-3,-6.735407710E-3,9.807330869E-3
3.079311346E1,7.303270565E-3,4.548740918E-3,1.182540894E-2,1.462426413E-2
3.080315746E1,7.882320788E-4,3.800598811E-4,1.721420288E-2,1.723643049E-2
3.081320046E1,-1.496005100E-2,-2.054346129E-3,-7.486190200E-3,1.685427268E-2
3.082324346E1,1.218325397E-2,-3.945088992E-3,-3.894245625E-3,1.338508697E-2
3.083328646E1,-2.325364575E-3,1.131044283E-2,1.436953247E-2,1.843412327E-2
3.084332946E1,-1.146735377E-2,1.559964046E-3,-1.721478760E-2,2.074325439E-2
3.085337346E1,-8.173790784E-4,8.327714168E-3,-7.634709477E-3,1.132729979E-2
3.086341646E1,-7.627909805E-3,2.082442001E-2,3.876820922E-2,4.466335772E-2
3.087345946E1,-2.479335239E-2,-8.707125373E-3,1.766268432E-2,3.166219785E-2
3.088350246E1,-2.665258424E-2,5.282319803E-4,-1.452039063E-2,3.035590585E-2
3.089354546E1,8.474442735E-4,9.109550854E-3,-6.886850595E-3,1.145123529E-2
3.090358946E1,-5.870807797E-3,-4.160102075E-3,4.206077635E-2,4.267179093E-2
3.091363246E1,-1.429286313E-2,-7.496897914E-3,2.543538809E-3,1.633888015E-2
3.092367546E1,-6.452021033E-3,7.284726212E-3,1.943029761E-3,9.923264385E-3
3.093371846E1,6.524234146E-3,1.642042508E-2,3.652287841E-2,4.057236299E-2
3.094376146E1,-1.552578967E-2,4.783917759E-3,1.646634400E-2,2.313172062E-2
3.095380546E1,-6.953938259E-4,-5.817815121E-3,-4.311210573E-2,4.350843833E-2
3.096384846E1,1.342062758E-2,3.147620140E-3,-1.946070313E-2,2.384826458E-2
3.097389146E1,2.867031447E-3,1.777742679E-2,3.951899171E-2,4.342818760E-2
3.098393446E1,-7.779101443E-3,6.367234122E-3,-3.502774537E-2,3.644172108E-2
3.099397746E1,4.519260444E-3,-5.189614026E-3,-2.694572389E-2,2.781057074E-2
3.100402146E1,2.953097436E-2,-9.861694649E-4,2.589439452E-2,3.928830162E-2
3.101406446E1,-4.160915203E-3,-1.112036264E-2,-6.289265156E-3,1.343616525E-2
3.102410746E1,-8.181504083E-3,-7.889227811E-3,-1.302642703E-2,1.728770447E-2
3.103415046E1,3.917611646E-4,4.161728332E-3,1.676045895E-2,1.727386591E-2
3.104419346E1,-7.548095312E-3,1.449332898E-3,3.786656857E-2,3.863872829E-2
3.105423746E1,-1.539031471E-2,5.749950875E-3,6.881588101E-3,1.781235461E-2
3.106428046E1,3.526250194E-3,2.395741297E-3,-4.494754672E-3,6.194904063E-3
3.107432346E1,-1.825684823E-2,1.260821407E-2,2.903727293E-2,3.654371065E-2
3.108436646E1,-1.812571756E-2,8.254002705E-3,2.858879149E-2,3.484234775E-2
3.109440946E1,-2.699131162E-2,-1.462841794E-2,-1.691716433E-2,3.505298793E-2
3.110445346E1,-6.466634504E-3,3.904067120E-3,9.578323960E-3,1.219849957E-2
3.111449646E1,-1.809320385E-2,1.088639178E-2,2.784034789E-2,3.494227414E-2
3.112453946E1,-2.809377215E-2,-9.206742542E-3,7.183304429E-3,3.042406949E-2
3.113458246E1,-5.939103733E-3,-1.267566718E-2,-1.661661744E-2,2.172688350E-2
3.114462546E1,-6.166003109E-4,1.338512630E-2,2.634346068E-2,2.955536707E-2
3.115466946E1,3.035401565E-3,3.982465491E-3,3.502716064E-2,3.538326832E-2
3.116471246E1,-6.330965396E-3,-3.898329539E-3,-4.491246343E-3,8.686160818E-3
3.117475546E1,4.214330432E-3,1.610357909E-2,-1.541910768E-2,2.268996963E-2
3.118479846E1,6.241192364E-3,4.849013714E-3,4.804890990E-2,4.869459065E-2
3.119484146E1,-1.133954186E-2,-3.807962649E-3,3.143463135E-3,1.236798891E-2
3.120488550E1,4.041378472E-3,1.479601376E-3,-2.365140259E-2,2.403977547E-2
3.121492850E1,1.651776752E-2,2.044582193E-2,2.544532835E-2,3.658323405E-2
3.122497150E1,9.898605198E-4,-1.438789638E-3,4.041478515E-2,4.045250052E-2
3.123501450E1,-9.553123831E-3,-2.639561053E-3,-1.497004151E-2,1.795359575E-2
3.124505750E1,4.121620087E-3,8.451693412E-4,-7.185058594E-3,8.326291513E-3
3.125510150E1,8.750876707E-3,1.165789534E-2,3.412902832E-2,3.711165506E-2
3.126514450E1,-2.943850841E-2,2.583098877E-4,6.886265874E-3,3.023430434E-2
3.127518750E1,-1.511654396E-2,-1.114880386E-2,-2.395604253E-3,1.893527524E-2
3.128523050E1,7.816126195E-3,-9.107979415E-3,1.479345560E-4,1.200287475E-2
3.129527350E1,-4.442885758E-3,5.660049934E-3,1.706217527E-2,1.851737628E-2
3.130531750E1,-3.901918725E-2,-1.336430473E-2,-4.493000507E-3,4.148841607E-2
3.131536050E1,-1.844991826E-2,1.036985423E-2,-2.589907229E-2,3.344690279E-2
3.132540350E1,7.261910650E-3,6.849949183E-3,1.721244872E-2,1.989787780E-2
3.133544650E1,-1.032920467E-2,4.973787814E-4,1.841054320E-2,2.111605919E-2
3.134549050E1,-1.765343156E-2,-3.105995273E-3,-2.889050782E-2,3.399929844E-2
3.135553350E1,-6.417638948E-3,1.915887717E-2,7.033030987E-3,2.139420924E-2
3.136557650E1,8.963226567E-3,9.205344692E-3,3.203046262E-2,3.451127841E-2
3.137561950E1,-2.603034000E-2,-4.973404091E-3,-1.766677737E-2,3.185009217E-2
3.138566250E1,-1.646871258E-2,2.020304371E-3,-2.619844973E-2,3.101062547E-2
3.139570650E1,6.442660920E-3,1.733144869E-2,3.771980345E-2,4.200798217E-2
3.140574950E1,-2.351714504E-2,8.897159882E-3,1.122548461E-2,2.753592325E-2
3.141579250E1,-1.463965099E-2,-7.456140993E-3,-3.802327394E-2,4.142080131E-2
3.142583550E1,1.034416760E-2,5.412794938E-3,-1.706860721E-2,2.067939807E-2
3.143587850E1,8.758313635E-3,8.344534049E-3,3.906583250E-2,4.089594815E-2
3.144592150E1,-1.123056895E-2,-2.030624706E-2,-9.283039570E-3,2.499288243E-2
3.145596550E1,2.632003070E-3,8.050090196E-3,-2.140841067E-2,2.302284604E-2
3.146600850E1,5.138734113E-3,2.063116953E-3,3.517392576E-2,3.560713542E-2
3.147605150E1,-2.131079871E-2,1.882060661E-2,1.466657102E-2,3.199177520E-2
3.148609450E1,-2.306812456E-2,1.617653224E-2,-1.108047366E-2,3.027532762E-2
3.149613750E1,6.324053805E-3,2.001951423E-2,-1.033319950E-2,2.339977817E-2
3.150618150E1,-3.368498711E-3,8.607850615E-3,2.559209347E-2,2.721023932E-2
3.151622450E1,-1.826476709E-2,-8.520124108E-4,1.077466428E-2,2.122312495E-2
3.152626750E1,-1.656679048E-2,2.531451518E-3,-2.110844851E-2,2.695242831E-2
3.153631050E1,2.538250733E-2,8.793755528E-3,2.155342162E-2,3.444055456E-2
3.154635350E1,-1.713862305E-3,3.437230904E-3,9.128673077E-3,9.903764558E-3
3.155639750E1,-1.825880567E-2,3.721752763E-3,-2.335377932E-2,2.987698841E-2
3.156644050E1,7.251177812E-3,2.889337661E-3,-1.437128663E-2,1.635425728E-2
3.157648350E1,2.259400216E-2,-1.930613564E-3,1.451863647E-2,2.692595416E-2
3.158652650E1,-1.412277540E-2,-1.638705027E-2,-1.212654054E-2,2.480002393E-2
3.159656950E1,4.514333708E-3,-7.402282655E-3,-3.173576295E-2,3.289880921E-2
3.160661350E1,1.877537977E-2,1.704842518E-2,6.286341548E-3,2.612817974E-2
3.161665650E1,-1.060483465E-2,1.046650688E-2,2.305147827E-2,2.744778560E-2
3.162669950E1,-1.106267391E-2,1.036721385E-2,-1.766385376E-2,2.327817877E-2
3.163674250E1,-7.224586685E-3,2.121534292E-4,-3.593114018E-3,8.071563058E-3
3.164678550E1,1.227787836E-2,2.231177808E-2,4.206077635E-2,4.916981437E-2
3.165682950E1,-1.628064008E-2,7.532565929E-3,1.302057981E-2,2.216606167E-2
3.166687250E1,-2.478674458E-2,3.973338353E-3,-1.033086061E-2,2.714584325E-2
3.167691550E1,-7.627101245E-3,2.718478365E-2,9.428050518E-3,2.976698292E-2
3.168695850E1,-1.901071649E-2,1.542778714E-3,2.305030882E-2,2.991829281E-2
3.169700250E1,-3.217923086E-2,9.154090192E-4,-1.571848512E-2,3.582473513E-2
3.170704550E1,-3.091247499E-2,4.705464570E-3,-1.586700439E-2,3.506400341E-2
3.171708850E1,-1.716072598E-2,3.095351513E-3,2.514712036E-2,3.060146041E-2
3.172713150E1,-3.379255304E-2,-1.946453123E-2,2.604700685E-2,4.689617450E-2
3.173717450E1,-3.100477877E-2,-1.042723004E-2,-3.607439697E-2,4.869687412E-2
3.174721750E1,-1.398347919E-2,-4.776060563E-3,6.736577153E-3,1.623976344E-2
3.175726150E1,-1.578540833E-2,-5.316398107E-5,5.882883668E-2,6.090988399E-2
3.176730450E1,-1.087955557E-2,1.733014220E-3,5.540236831E-3,1.233135401E-2
3.177734750E1,-7.035136898E-3,-1.982669315E-2,2.006062746E-2,2.906922233E-2
3.178739050E1,-4.191416656E-3,6.603379408E-3,6.152323365E-2,6.201839140E-2
3.179743350E1,-2.055555772E-2,-2.630744549E-3,2.260358155E-2,3.066551270E-2
3.180747750E1,-2.341446702E-2,-7.132342290E-3,6.586888433E-3,2.534747860E-2
3.181752050E1,6.312688279E-3,8.514286028E-3,1.496887207E-2,1.834148933E-2
3.182756350E1,2.393009551E-3,1.252128242E-2,4.176198363E-2,4.366431363E-2
3.183760650E1,-1.729220382E-3,5.315566706E-3,8.980738521E-3,1.057823789E-2
3.184764950E1,-4.999995218E-3,2.799628582E-4,-2.245447755E-2,2.300612730E-2
3.185769350E1,-3.425712346E-3,5.922946231E-3,1.077817261E-2,1.276658929E-2
3.186773650E1,2.150736109E-3,-6.195134120E-3,-4.787700176E-3,8.119570528E-3
3.187777950E1,-2.485604094E-2,-3.154563708E-3,-4.160995603E-2,4.857121044E-2
3.188782250E1,1.142077476E-2,-3.064032365E-4,-1.870582759E-2,2.191884954E-2
3.189786550E1,1.542870990E-2,-1.966491714E-4,9.437406063E-3,1.808724394E-2
3.190790950E1,8.859285456E-4,-1.475008571E-2,-2.244804561E-2,2.687498185E-2
3.191795250E1,-8.062908389E-3,8.555856077E-3,-4.056155026E-2,4.223094274E-2
3.192799550E1,3.115789359E-4,2.358214050E-2,1.227681398E-2,2.658824164E-2
3.193803850E1,-3.994365488E-3,1.354603437E-2,1.856198609E-2,2.332375035E-2
3.194808150E1,2.431450426E-3,-7.844788972E-3,-5.839029551E-3,1.007704973E-2
3.195812550E1,5.377485522E-3,2.516336465E-2,-6.586303711E-3,2.656109312E-2
3.196816850E1,5.355807426E-3,1.925046832E-2,2.559735596E-2,3.247290926E-2
3.197821150E1,-1.643498830E-2,-1.017067431E-2,7.783813477E-3,2.083600751E-2
3.198825450E1,-4.414040255E-3,-2.996085892E-3,-3.113583863E-2,3.158956678E-2
3.199829750E1,3.008074968E-3,-6.297085807E-4,-2.245330811E-3,3.806121169E-3
3.200834150E1,-8.360552222E-3,-2.939596307E-3,2.484891236E-2,2.638197311E-2
3.201838450E1,-1.741541562E-2,-3.391138399E-3,-2.350054443E-2,2.944608818E-2
3.202842750E1,1.988060174E-3,-1.597393535E-2,-1.332171142E-2,2.089466413E-2
3.203847050E1,8.457095234E-3,1.098472551E-3,4.385937989E-2,4.468080467E-2
3.204851350E1,-3.541886014E-2,-4.060352230E-3,5.240859389E-3,3.603399396E-2
3.205855750E1,-1.672465845E-2,-8.369905483E-3,-4.266011596E-2,4.657955573E-2
3.206860050E1,-2.990921612E-3,1.029033210E-2,1.961097658E-2,2.234786229E-2
3.207864350E1,-6.497759507E-3,8.686486529E-3,1.931276858E-2,2.215082294E-2
3.208868650E1,-3.212512585E-2,-8.943499066E-3,-2.349703610E-2,4.079363420E-2
3.209872950E1,2.758195577E-4,7.256997619E-3,-8.827541471E-3,1.143090457E-2
3.210877350E1,2.598094701E-2,5.698495377E-3,4.266596317E-2,5.027789644E-2
3.211881650E1,-1.128367811E-2,2.042596880E-3,2.248839140E-3,1.168549833E-2
3.212885950E1,-1.415424758E-2,9.935122887E-3,-3.592236936E-2,3.986810770E-2
3.213890250E1,4.084768924E-3,6.266890420E-3,-9.875362515E-3,1.238878676E-2
3.214894550E1,-6.767133423E-3,9.905375177E-3,2.215919316E-2,2.519802360E-2
3.215898950E1,-2.234105984E-2,-1.550928270E-3,-1.825793087E-2,2.889429655E-2
3.216903250E1,1.401853964E-3,6.548168901E-3,-3.592295408E-2,3.654178896E-2
3.217907550E1,1.119700684E-2,1.194813651E-2,1.991035402E-2,2.577892793E-2
3.218911850E1,4.447595507E-3,1.530325972E-4,-1.331937253E-2,1.404315525E-2
3.219916150E1,-1.872414582E-2,-1.468476134E-2,-2.978454709E-2,3.812289467E-2
3.220920596E1,-3.723911208E-3,6.420617374E-3,1.167922854E-2,1.383821598E-2
3.221924896E1,3.925626443E-3,-4.869579468E-3,3.607907474E-2,3.661724978E-2
3.222929196E1,-5.843567995E-3,6.180726215E-3,4.537439346E-4,8.517895692E-3
3.223933496E1,4.145164266E-3,1.496494347E-3,-9.426296353E-3,1.040562084E-2
3.224937796E1,1.643789592E-2,-4.082644740E-3,4.835413456E-2,5.123470249E-2
3.225942196E1,-1.494086025E-2,-8.797985623E-3,4.850440800E-2,5.151030433E-2
3.226946496E1,-2.279167003E-2,-7.206400931E-3,-8.826956749E-3,2.548151492E-2
3.227950796E1,-4.634169652E-4,1.106578253E-2,-6.132559776E-3,1.265996002E-2
3.228955096E1,3.616932286E-3,1.212372657E-2,4.311502934E-2,4.493298009E-2
3.229959396E1,-3.438997402E-2,-1.152794098E-2,4.944405556E-3,3.660615908E-2
3.230963796E1,-1.532535123E-2,6.269722665E-3,-3.023419797E-2,3.447147429E-2
3.231968096E1,8.183406712E-4,8.971108887E-3,3.892199099E-2,3.995086806E-2
3.232972396E1,-1.244569117E-2,-5.256025605E-3,3.113817751E-2,3.394270367E-2
3.233976696E1,-1.830040541E-2,-9.932235824E-3,-3.738709688E-3,2.115495443E-2
3.234980996E1,1.531243025E-2,1.471657385E-2,9.584171176E-3,2.330030908E-2
3.235985396E1,2.303069553E-2,1.915334059E-2,6.182611942E-2,6.870030884E-2
3.236989696E1,-2.976148028E-2,-5.408272482E-3,3.233919561E-2,4.428113247E-2
3.237993996E1,-5.660036230E-3,7.975583877E-3,-1.077057123E-2,1.454823539E-2
3.238998296E1,5.922708688E-3,1.278264382E-2,3.817939460E-2,4.069570780E-2
3.240002596E1,1.138792529E-2,2.794850310E-3,5.000597298E-2,5.136237304E-2
3.241006996E1,-1.188266140E-2,-4.218199644E-3,1.206865311E-3,1.266678231E-2
3.242011296E1,-2.712749464E-3,-8.500554208E-3,3.898923397E-3,9.737557966E-3
3.243015596E1,2.236990762E-2,9.965007640E-3,1.946655035E-2,3.128355362E-2
3.244019896E1,-1.484024475E-2,-2.164675780E-3,-6.279909611E-3,1.625902673E-2
3.245024196E1,-1.265395939E-2,-1.125039923E-2,-5.358154535E-2,5.619320398E-2
3.246028596E1,8.365584025E-3,6.819826886E-3,-1.637220383E-3,1.091666274E-2
3.247032896E1,-1.141856150E-3,1.709104590E-3,2.351048470E-2,2.360016450E-2
3.248037196E1,-2.004295562E-2,-1.284866254E-2,-3.441846550E-2,4.185019673E-2
3.249041496E1,-2.604547652E-2,-7.555625886E-3,-3.786189079E-2,4.657227828E-2
3.250045796E1,-3.928623141E-3,1.276946931E-2,2.755149543E-2,3.061990083E-2
3.251050196E1,-1.622167000E-2,1.183068057E-2,3.174161017E-2,3.755845306E-2
3.252054496E1,-2.429345200E-2,-6.793980366E-3,-1.286445916E-2,2.831650205E-2
3.253058796E1,6.158408581E-3,1.101916012E-2,2.710242927E-2,2.989798586E-2
